x;y
1.7355722128659896;0.06417020181574581
1.736442846935009;0.06998641780510304
1.7373134810040285;0.07977763728138847
1.7381795903067245;0.08975979093777114
1.739050224375744;0.09536396210902867
1.739921763398028;0.0935320216920297
1.7407923974670474;0.08403465886984335
1.7416675563023905;0.06865880836487737
1.7425354755116156;0.049665960737899556
1.743409729393694;0.029389349526547218
1.7442830783225074;0.010713087449200567
1.7451546173447916;-0.0032469776950002083
1.746025251413811;-0.010488249449144128
1.7468958854828305;-0.011051817410991989
1.7477656145985851;-0.006762834114296266
1.74863534371434;-0.00029714674438504794
1.7495050728300947;0.005777875941925113
1.7503757068991141;0.009715257637243605
1.7512463409681336;0.010904894999350058
1.752116975037153;0.009742034196196835
1.752988514059437;0.007247618092512997
1.7538591481284564;0.004632641475118287
1.7547297821974759;0.002867484058374276
1.75560132121976;0.002174823816069806
1.7564710503355148;0.0015859070292934287
1.7573407794512694;-0.0007681705386414586
1.7582114135202889;-0.006239242301628295
1.7590847624491026;-0.014179551102339897
1.7599563014713868;-0.022019835672544025
1.7608269355404063;-0.026869770194064488
1.7616975696094257;-0.027058693282684326
1.7625682036784451;-0.02270488814305479
1.7634379327941998;-0.01560148554665659
1.764305852003425;-0.008498513434459808
1.7651773910257091;-0.003627670080101256
1.7660480250947286;-0.001297859234295214
1.7669195641170128;0.00010950533050819652
1.7677901981860322;0.0026827151390356506
1.768659927301787;0.007395512235236302
1.7695296564175416;0.013563407586043167
1.770400290486561;0.019405091020405395
1.771269114649051;0.02311260285650546
1.772140653671335;0.023814789632601762
1.7730121926936193;0.02184283404206922
1.7738828267626388;0.018077120036867164
1.7747534608316582;0.013177264094018717
1.7756240949006776;0.007696892370844144
1.7764965388762264;0.002928670758690144
1.7773671729452458;0.0012818812254052772
1.7782378070142653;0.005274903309958893
1.779110250989814;0.015388004636587335
1.7799745503859805;0.028423745374305934
1.7808442795017352;0.038524456865458405
1.7817149135707546;0.040898989271335666
1.7825864525930388;0.03516529023724636
1.7834616114283817;0.02518988581068282
1.7843313405441366;0.015717997437658324
1.785201974613156;0.009010619785404484
1.7860726086821754;0.0041853238971213
1.78694233779793;-0.0009637009163926808
1.7878147817734789;-0.007922141430873381
1.788686320795763;-0.01693282442451517
1.7895569548647825;-0.027859793480158976
1.7904284938870667;-0.0409669479910967
1.791300032909351;-0.05659688474793512
1.7921715719316351;-0.07419319422786103
1.7930458258137132;-0.0919089864331766
1.7939164598827326;-0.10742598715076401
1.7947879989050168;-0.11929016184623878
1.795659537927301;-0.12761231643490678
1.7965292670430557;-0.13366160755222667
1.7973999011120751;-0.13884582452353506
1.7982723450876241;-0.14429537289196703
1.7991438841099083;-0.15177928733996543
1.8000118033191335;-0.1644974501853898
1.800882437388153;-0.18527992082567352
1.8017585011767605;-0.213264035108446
1.802635469918633;-0.24356740758225637
1.8035061039876525;-0.27118781296409744
1.8043722132903484;-0.29431529161980424
1.8043812628229956;-0.313397171394699
1.8052491820322207;-0.32864208777226855
1.8061216260077697;-0.3396523376420313
1.8069922600767891;-0.34651367104234854
1.8078628941458086;-0.3501412483093809
1.808733528214828;-0.35173020212571954
1.8096041622838475;-0.352218995389018
1.810474796352867;-0.35211624487282395
1.8113454304218863;-0.35160654901308414
1.8122160644909058;-0.35081458207390415
1.8130866985599252;-0.35005660569321884
1.8139564276756799;-0.3498134988975741
1.814827966697964;-0.3504729186906777
1.8156986007669835;-0.35218402975237684
1.816569234836003;-0.35496009330592837
1.8174398689050224;-0.35870699721662186
1.8183114079273064;-0.3630209147342969
1.8191820419963258;-0.3674574972123268
1.8200544859718746;-0.37275400806054937
1.8209242150876295;-0.38155290860598534
1.8217885144837958;-0.396297592369845
1.8218011838295018;-0.41539998981642234
1.8226718178985213;-0.4325926988821754
1.8235424519675407;-0.44128137455866817
1.8244121810832956;-0.43929398039435663
1.8252810052457855;-0.4294630770312858
1.8261498294082754;-0.41679525643519233
1.82701955852403;-0.40544557672543863
1.8278901925930495;-0.39731610224027536
1.828760826662069;-0.39236040822185225
1.8296314607310884;-0.3897619045335112
1.830501189846843;-0.38888036182595265
1.8313727288691273;-0.3894213794272921
1.8322433629381467;-0.39127501921361735
1.8331139970071662;-0.39444275206285223
1.8339846310761856;-0.39891509395516334
1.8348561700984698;-0.40442474406401663
1.8357277091207538;-0.4105634552410057
1.8365983431897732;-0.41748615319513166
1.8374689772587927;-0.4264484256249268
1.838339611327812;-0.4392886570506688
1.839212055303361;-0.45717001471915636
1.8400854042321746;-0.47976926479392773
1.8409569432544588;-0.5053451728232203
1.8418293872300076;-0.5310282283580817
1.8427045460653506;-0.5531217328399942
1.84357518013437;-0.567922760992165
1.8444458142033895;-0.5728840439194227
1.845316448272409;-0.5673297583848379
1.8461870823414284;-0.5527019990180101
1.8470522866908594;-0.5325244974859292
1.8479229207598789;-0.5115446487054758
1.8487908399691042;-0.49404316909028606
1.8540146443832208;-0.482573696656265
